species,year,property,lat,lon,province,city,district,address,ext_path
大鳄龟,2025,year=2025;status=目击,39.947183,116.513616,北京市,北京市,朝阳区,北京市 朝阳区,北京市 北京市 朝阳区
美洲牛蛙,2011,year=2011;status=目击,22.658629,120.298122,台湾省,,,台湾省,台湾省
美洲牛蛙,2011,year=2011;status=目击,25.030856,121.535293,台湾省,,,台湾省,台湾省
美洲牛蛙,2011,year=2011;status=目击,24.471163,120.802876,台湾省,,,台湾省,台湾省
美洲牛蛙,2011,year=2011;status=目击,24.955301,121.44416,台湾省,,,台湾省,台湾省
美洲牛蛙,2010,year=2010;status=目击,23.908152,120.523781,台湾省,,,台湾省,台湾省
美洲牛蛙,2010,year=2010;status=目击,24.998782,121.337047,台湾省,,,台湾省,台湾省
美洲牛蛙,2009,year=2009;status=目击,22.545869,120.561764,台湾省,,,台湾省,台湾省
美洲牛蛙,2006,year=2006;status=目击,23.802045,121.162979,台湾省,,,台湾省,台湾省
美洲牛蛙,2006,year=2006;status=目击,23.25,120.583333,台湾省,,,台湾省,台湾省
美洲牛蛙,2005,year=2005;status=目击,25.016023,121.5572,台湾省,,,台湾省,台湾省
美洲牛蛙,2005,year=2005;status=目击,24.68,120.908,台湾省,,,台湾省,台湾省
美洲牛蛙,2000,year=2000;status=目击,22.820556,121.19,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,25.13,121.79,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,23.915641,120.919613,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,22.562301,120.476833,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,22.556798,120.467577,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,24.120419,120.755074,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,24.258751,120.815388,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,23.981202,121.617515,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,23.937286,121.511318,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,24.980348,121.346181,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,23.759788,121.499124,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,23.737773,121.493744,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,23.684268,121.4806,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,25.014733,121.557421,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,25.040548,121.398613,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,24.96,121.36,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,24.271891,120.788874,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,25.040294,121.399177,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,24.641172,121.732952,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,25.031694,121.509993,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,24.80492,121.342901,台湾省,,,台湾省,台湾省
美洲牛蛙,,year=null;status=目击,23.334722,120.500194,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2025,year=2025;status=目击,25.041157,121.591465,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.21797,121.26988,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.48611,121.40401,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.15649,121.23744,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.74005,121.80334,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.70474,121.75287,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.97938,121.55791,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.97945,121.55799,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.97927,121.55781,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,25.03597,121.46279,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.07426,120.32596,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.07469,120.32636,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.05858,120.27669,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,22.97544,120.3548,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.85206,121.00262,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.08074,120.66506,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.328806,120.253083,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.430639,120.4295,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.430417,120.430778,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.64917,120.87465,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.8943,120.71084,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.01014,120.63807,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.00962,120.6382,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.41258,120.43664,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.41275,120.43625,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.32881,120.25319,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.41131,120.40658,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.85229,121.00433,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,24.08129,120.66649,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,23.50444,120.48173,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2023,year=2023;status=目击,25.032012,121.508169,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.156826,121.23773,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.322756,121.329793,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.291377,121.27802,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,24.16927,120.70553,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,24.1385,120.6197,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,24.19867,120.63522,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.01918,120.28378,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.05826,120.27701,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.05827,120.277,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.01959,120.28305,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.01926,120.28361,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.01932,120.28346,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.60303,120.58297,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.56444,120.53983,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.90078,120.31004,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.9008,120.3101,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.90076,120.30998,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.01927,120.28356,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.56453,120.53989,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.62642,120.59675,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,25.03734,121.46116,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,24.73989,121.80367,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.91896,120.18427,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.90079,120.31007,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.8756,120.36218,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.8643,120.36461,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.07487,120.3265,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.88811,120.39622,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.90287,120.36596,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.9169,120.46048,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,24.58441,121.33277,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,24.58444,121.33277,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,24.58443,121.33277,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.87314,120.486,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.0193,120.28351,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.97585,120.35561,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.63472,120.61022,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.63419,120.61,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.217991,121.270227,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.07466,120.32631,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.87311,120.48453,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.87328,120.48611,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.05825,120.27701,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.87566,120.36216,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.88815,120.39615,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,22.84879,120.36123,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.40358,120.38233,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,23.32894,120.25344,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2022,year=2022;status=目击,24.08023,120.66596,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,23.9721,120.64729,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,24.02271,120.63682,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,24.0978,120.62405,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,24.1784,120.7378,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,24.11051,120.69869,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,23.468036,121.501702,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,23.406167,120.420733,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,23.3534,120.272906,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,23.461199,121.499297,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2021,year=2021;status=目击,23.385596,121.343008,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2020,year=2020;status=目击,23.396963,120.419081,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2020,year=2020;status=目击,23.413406,120.408255,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2020,year=2020;status=目击,23.97211,120.6473,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2019,year=2019;status=目击,22.91185,120.49284,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2019,year=2019;status=目击,22.86813,120.49618,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2019,year=2019;status=目击,22.89501,120.54881,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2019,year=2019;status=目击,22.84552,120.4831,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2016,year=2016;status=目击,23.49788,120.30323,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2016,year=2016;status=目击,23.51328,120.3603,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2016,year=2016;status=目击,23.5136,120.44325,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2016,year=2016;status=目击,23.4754,120.24483,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.09,120.51,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.08,120.48,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.50907,120.47519,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.4915,120.512,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.48183,120.29318,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.51005,120.37475,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.16,120.34,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.08,120.51,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.09,120.48,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,23.44438,120.16909,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2015,year=2015;status=目击,25.06321,121.50652,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2014,year=2014;status=目击,24.52972,120.81597,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2014,year=2014;status=目击,23.08,120.5,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2014,year=2014;status=目击,23.07,120.51,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2014,year=2014;status=目击,23.19,120.49,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2014,year=2014;status=目击,23.12,120.45,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2014,year=2014;status=目击,23.12,120.35,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2014,year=2014;status=目击,23.11,120.48,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2014,year=2014;status=目击,23.12,120.38,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2013,year=2013;status=目击,23.27785,120.29097,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2013,year=2013;status=目击,23.29861,120.36585,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2013,year=2013;status=目击,23.29712,120.32358,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2013,year=2013;status=目击,23.28988,120.3833,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2013,year=2013;status=目击,23.26006,120.27272,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2013,year=2013;status=目击,23.32956,120.41458,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2013,year=2013;status=目击,23.33825,120.40727,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2013,year=2013;status=目击,23.2974,120.34289,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,23.02085,120.28229,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,23.05878,120.27764,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,22.80309,120.36123,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,22.82367,120.28395,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,22.78526,120.29699,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,23.07486,120.32658,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,23.01372,120.1823,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,22.8024,120.27999,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,22.80524,120.28805,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,22.80412,120.21902,台湾省,,,台湾省,台湾省
豹纹翼甲鲶,2012,year=2012;status=目击,22.80863,120.34435,台湾省,,,台湾省,台湾省
非洲大蜗牛,2006,year=2006;status=目击,22.300928,114.170349,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
非洲大蜗牛,1967,year=1967;status=目击,22.27298,114.14296,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
非洲大蜗牛,2012,year=2012;status=目击,23.195656,121.380992,台湾省,,,台湾省,台湾省
非洲大蜗牛,2012,year=2012;status=目击,24.840633,121.941367,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.74244,119.61965,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.57664,119.62201,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.21303,119.43672,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.56014,119.59484,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.52608,119.59565,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.55119,119.54753,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.35963,119.5259,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.36628,119.53644,台湾省,,,台湾省,台湾省
非洲大蜗牛,2009,year=2009;status=目击,23.61811,119.57062,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.79823,121.35296,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.56844,121.09516,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.39709,120.92788,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.40059,120.90918,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.45842,120.9139,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.58502,120.75348,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.49842,120.67224,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.76524,120.90401,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.75213,121.03127,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.87558,120.96171,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.64894,121.42448,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.59817,121.00039,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.78395,121.36218,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.58167,120.9306,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.62094,120.95133,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.66496,120.96497,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.53904,120.9681,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.3393,120.77287,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,25.10546,121.2126,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.81896,121.27441,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.83927,121.31265,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.59615,120.79365,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.87698,121.19464,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.5635,120.82742,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,25.05845,121.19204,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.55553,120.81156,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.698662,121.191461,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.69858,121.19146,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.5383,120.92816,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.8464,121.30456,台湾省,,,台湾省,台湾省
非洲大蜗牛,2008,year=2008;status=目击,24.64981,121.13918,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.83616,121.44496,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.86807,121.54763,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.94542,121.71101,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.91881,121.70811,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,25.24955,121.56527,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.95269,121.70192,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,25.02047,121.65369,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.94594,121.71011,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.43495,120.84403,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,25.09517,121.91662,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.99832,121.92991,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,25.00056,121.6812,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,24.96197,121.74461,台湾省,,,台湾省,台湾省
非洲大蜗牛,2007,year=2007;status=目击,23.189435,120.269039,台湾省,,,台湾省,台湾省
非洲大蜗牛,2006,year=2006;status=目击,23.202921,120.26476,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7946,121.648,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.8076,121.695,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6168,121.769,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6284,121.741,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6258,121.755,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7599,121.614,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.8077,121.695,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7876,121.683,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6705,121.807,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7696,121.661,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7884,121.745,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6163,121.768,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.8076,121.696,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6853,121.828,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.8077,121.693,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6267,121.719,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7864,121.677,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6214,121.673,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7831,121.7,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7742,121.701,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7769,121.699,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7511,121.617,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6921,121.725,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7339,121.805,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.785,121.683,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.8005,121.718,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7473,121.713,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7431,121.793,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7909,121.711,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6839,121.697,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.702,121.742,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7915,121.721,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.7661,121.702,台湾省,,,台湾省,台湾省
非洲大蜗牛,2005,year=2005;status=目击,24.6613,121.685,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.6014,121.841,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.6157,121.812,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.7079,121.819,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.523,121.817,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.6038,121.744,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,22.680318,120.291397,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.5852,121.683,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.7092,121.812,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.6863,121.631,台湾省,,,台湾省,台湾省
非洲大蜗牛,2004,year=2004;status=目击,24.7098,121.822,台湾省,,,台湾省,台湾省
